"Transcript_id","H1","L1","H2","L2","H3","L3","H4","L4","H5","L5","hgnc_symbol","ensembl_gene_id","transcript_biotype"
"ENST00000517023.1",0,0.28997,0,0.166884,0.314754,0.687253,0.363627,0.470959,0.409604,0.832513,"RNU6-1212P","ENSG00000252832","snRNA"
"ENST00000517024.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP186","ENSG00000252833","rRNA_pseudogene"
"ENST00000517026.1",54.674702,22.944399,29.76951,13.326815,41.320675,26.012625,36.209217,28.766365,47.275551,24.283491,"SCARNA21","ENSG00000252835","scaRNA"
"ENST00000517028.1",0,0,0,0,0,0,0,0,0,0,"RN7SKP99","ENSG00000252837","misc_RNA"
"ENST00000517030.1",0.679048,0.546832,0,0.292808,1.211887,1.065546,0.247277,0.098949,2.111877,0.918266,"RNU6-419P","ENSG00000252839","snRNA"
"ENST00000517031.1",0.480727,0.287749,0,1.61989,0.872499,2.67536,0.347024,0,0.08465,0.584351,"","ENSG00000252840","snoRNA"
"ENST00000517036.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP101","ENSG00000252845","rRNA_pseudogene"
"ENST00000517038.1",0.117308,0.354628,0.071539,0.401974,0.124749,0.233973,0.228772,0.262696,0.510387,0.437832,"RNU2-46P","ENSG00000252847","snRNA"
"ENST00000517039.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP230","ENSG00000252848","rRNA_pseudogene"
"ENST00000517041.1",0,0,0,0,0,0,0,0,0,0,"RNU1-117P","ENSG00000252850","snRNA"
"ENST00000517043.1",0,0,0,0,0,0,0,0,0,0.034887,"","ENSG00000252852","snoRNA"
"ENST00000517045.1",0,0,0.100993,0,0.072,0.052714,0.081345,0.052385,0.040405,0.135346,"RN7SKP5","ENSG00000252854","misc_RNA"
"ENST00000517047.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP503","ENSG00000252856","rRNA_pseudogene"
"ENST00000517048.1",0,0,0,0,0,0,0,0,0,0,"RNU6-389P","ENSG00000252857","snRNA"
"ENST00000517049.1",0,0,0,0,0,0,0,0,0,0,"RNU6-1271P","ENSG00000252858","snRNA"
"ENST00000517050.1",0.62965,0.270901,0.622756,1.711794,1.715248,2.64933,0.703288,0.625357,0.614668,4.411849,"RNU6-375P","ENSG00000252859","snRNA"
"ENST00000517051.1",0.051646,0.866494,0,0.285252,0.074786,0.281387,0.063432,0.077274,0,0,"RNU6-570P","ENSG00000252860","snRNA"
"ENST00000517052.1",0.06382,0.407952,0.13641,0.257675,0.091072,0.244657,0,0,0.097258,0.26669,"RNU6-448P","ENSG00000252861","snRNA"
"ENST00000517054.1",0,0,0,0,0,0,0,0,0,0,"RNU6-1183P","ENSG00000252863","snRNA"
"ENST00000517055.1",0.834886,2.377274,1.30915,0.588255,0.741098,0.315222,0.234628,0.979788,0.567336,0.578622,"RNA5SP278","ENSG00000252864","rRNA_pseudogene"
"ENST00000517057.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP243","ENSG00000252866","rRNA_pseudogene"
"ENST00000517058.1",0,0,0,0,0,0,0,0,0,0,"RNU6-909P","ENSG00000252867","snRNA"
"ENST00000517059.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252868","snoRNA"
"ENST00000517061.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252870","snoRNA"
"ENST00000517063.1",0,0,0,0,0,0,0,0,0,0,"RNU7-188P","ENSG00000252872","snRNA"
"ENST00000517068.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP312","ENSG00000252877","rRNA_pseudogene"
"ENST00000517070.1",0.083685,0,0,0,0.247437,0,0,0,0,0.159822,"RN7SKP98","ENSG00000252879","misc_RNA"
"ENST00000517072.1",0,0,0,0,0,0,0,0,0,0,"RNU6-334P","ENSG00000252881","snRNA"
"ENST00000517073.1",0,0,0,0,0,0.052666,0,0,0,0,"RNU6-1137P","ENSG00000252882","snRNA"
"ENST00000517075.1",0,0,0,0.010551,0,0,0,0,0,0,"RNU6-1213P","ENSG00000252884","snRNA"
"ENST00000517077.1",0.979543,0.816093,0.237153,0.128229,0.374611,0.697459,0.724835,0.159917,0,0.282338,"RN7SKP197","ENSG00000252886","misc_RNA"
"ENST00000517078.1",2.185834,2.141031,2.976532,2.586943,1.898355,0.473071,0.438889,0.039764,0.48447,0.590722,"RNU6-430P","ENSG00000252887","snRNA"
"ENST00000517079.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252888","snoRNA"
"ENST00000517080.1",0,0,0,0,0,0,0,0,0,0,"RNU6-1236P","ENSG00000252889","snRNA"
"ENST00000517081.1",0,0,0,0,0,0,0,0,0,0,"RNU6-699P","ENSG00000252890","snRNA"
"ENST00000517082.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252891","misc_RNA"
"ENST00000517083.1",1.141325,0.104005,0.983471,0.468288,0.106126,0.235194,0.318048,0.159179,1.743024,0.282013,"RNU6-548P","ENSG00000252892","snRNA"
"ENST00000517088.1",0,0,0,0,0,0,0,0,0,0,"RNU6-685P","ENSG00000252897","snRNA"
"ENST00000517089.1",0.478484,0,0,0,0.484172,0.211923,0.225775,0,0.623592,0.216744,"RNU6-1096P","ENSG00000252898","snRNA"
"ENST00000517091.1",0,0,0,0,0,0,0,0,0,0,"RNU6-303P","ENSG00000252900","snRNA"
"ENST00000517093.1",0,0,0,0.099177,0.035951,0.271559,0.225775,0,0.157557,0.640838,"RNA5SP342","ENSG00000252902","rRNA_pseudogene"
"ENST00000517095.1",3.722234,2.888467,2.504488,1.537605,3.026774,3.364161,1.673534,1.565126,4.36594,1.976272,"","ENSG00000252904","snoRNA"
"ENST00000517096.1",0,0,0.112276,0.046489,0.05913,0.09052,0,0.081427,0,0.105508,"RNA5SP330","ENSG00000252905","rRNA_pseudogene"
"ENST00000517097.1",1.258443,2.443435,1.749304,2.582762,2.331465,1.98409,1.152556,0.677419,1.048069,1.411841,"SCARNA3","ENSG00000252906","scaRNA"
"ENST00000517099.1",2.708542,0.982351,3.0261,4.89273,1.841708,0.943474,0.653671,0.547517,1.524627,1.254963,"RNU6-1003P","ENSG00000252908","snRNA"
"ENST00000517100.1",0,0.188174,0.328852,0.418048,0.114771,0.119308,0.223924,0,0,0,"RNU6-201P","ENSG00000252909","snRNA"
"ENST00000517104.1",0,0,0,0,0,0,0,0,0,0.097392,"RNU6-158P","ENSG00000252913","snRNA"
"ENST00000517105.1",1.009149,0.964139,1.631301,1.651005,0.269912,0.329066,0.299926,0.281325,0.800944,2.259108,"RNU6-789P","ENSG00000252914","snRNA"
"ENST00000517106.1",0.639648,0.036668,0.779422,0.543317,0.853531,0.351846,0.655237,0.2022,0.603631,0.458377,"","ENSG00000252915","misc_RNA"
"ENST00000517107.1",0.193953,0.247549,0.123283,0.35587,0.473041,0.354624,0.242376,0.166855,0.246958,0.123172,"RNU6-762P","ENSG00000252916","snRNA"
"ENST00000517108.1",0.346262,0.974474,0.82287,0.38254,0.141298,0.35338,0.086498,0.26215,0.187568,0.230199,"","ENSG00000252917","snoRNA"
"ENST00000517110.1",0,0,0.011007,0,0,0,0.243482,0,0,0,"","ENSG00000252919","misc_RNA"
"ENST00000517111.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252920","snoRNA"
"ENST00000517113.1",0,0,0.048723,0.029005,0.162441,0.3105,0,0,0,0,"RNU6-365P","ENSG00000252922","snRNA"
"ENST00000517114.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252923","scaRNA"
"ENST00000517118.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP404","ENSG00000252927","rRNA_pseudogene"
"ENST00000517119.1",0.100423,0.032128,0,0,0,0.049657,0,0,0,0.135421,"RNU6-64P","ENSG00000252928","snRNA"
"ENST00000517120.1",0.399778,0,0,0.034004,0.345996,0,0,0.030156,0.097258,0.326494,"RNU6-218P","ENSG00000252929","snRNA"
"ENST00000517121.1",0,0,0.074851,0,0,0,0,0,0,0,"RNU6-1015P","ENSG00000252930","snRNA"
"ENST00000517122.1",0,0,0,0,0,0,0,0,0,0,"RNU6-231P","ENSG00000252931","snRNA"
"ENST00000517124.1",0.539772,0.02654,0.273492,0,0,0.004982,0,0,0.192645,0.140469,"RNU6-1223P","ENSG00000252933","snRNA"
"ENST00000517125.1",1.175259,1.030254,0.88885,0.908089,1.470863,1.749859,0.102304,0.536489,2.030251,0.473263,"RNU7-172P","ENSG00000252934","snRNA"
"ENST00000517126.1",0,0,0.182968,0,0.224257,0,0.375246,0,0,0,"RNU6-1220P","ENSG00000252935","snRNA"
"ENST00000517127.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP423","ENSG00000252936","rRNA_pseudogene"
"ENST00000517128.1",0,0,0,0,0,0,0,0,0,0,"RNU6-1270P","ENSG00000252937","snRNA"
"ENST00000517132.1",0.244956,0.157779,0.288909,0,0.03216,0.454798,0.273929,0.218416,0.909393,0.380465,"RNA5SP340","ENSG00000252941","rRNA_pseudogene"
"ENST00000517133.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP290","ENSG00000252942","rRNA_pseudogene"
"ENST00000517134.1",0.174774,0,0.277811,0,0.007278,0.323782,0,0,0.144951,0.229433,"RNU6-264P","ENSG00000252943","snRNA"
"ENST00000517135.1",0.174066,0.214189,0,0,0.70731,0,0,0.018847,0.150054,0.560235,"RNU6-897P","ENSG00000252944","snRNA"
"ENST00000517136.1",0,0,0,0,0,0,0,0,0.065207,0,"","ENSG00000252945","snoRNA"
"ENST00000517138.1",0.929212,0.706966,0.394994,0.355484,0,0.209395,0.556276,0.97876,0.167564,0.584938,"SCARNA1","ENSG00000252947","scaRNA"
"ENST00000517139.1",0,0,0,0,0,0,0,0,0,0,"RNU6-1314P","ENSG00000252948","snRNA"
"ENST00000517141.1",0,0.026308,0,0,0.094608,0.060701,0,0.078577,0,0.054425,"RNA5SP490","ENSG00000252950","rRNA_pseudogene"
"ENST00000517142.1",0.062873,0.534246,0.074851,0,0.114353,0.094455,0.112887,0,0,0,"RNA5SP165","ENSG00000252951","rRNA_pseudogene"
"ENST00000517143.1",0,0,0,0,0,0,0,0.038427,0,0,"RNU6-58P","ENSG00000252952","snRNA"
"ENST00000517144.1",0,0,0,0,0,0,0,0,0,0,"RNU6-232P","ENSG00000252953","snRNA"
"ENST00000517146.1",0,0,0,0,0.008259,0.11552,0,0,0.038594,0.115943,"RNU4ATAC9P","ENSG00000252955","snRNA"
"ENST00000517147.1",0,0,0,0,0,0,0.201145,0,0.082227,0,"RNA5SP40","ENSG00000252956","rRNA_pseudogene"
"ENST00000517148.1",0.197193,0.347571,0,0.054097,0.466161,0.296246,0.656799,0.614383,0.019452,0.247021,"RNA5SP402","ENSG00000252957","rRNA_pseudogene"
"ENST00000517150.1",0,0,0,0,0.151748,0.538816,0.330838,0.403633,0.160812,0.097392,"RNA5SP170","ENSG00000252959","rRNA_pseudogene"
"ENST00000517151.1",0,0.004035,0,0.077319,0.23621,0,0.059043,0.184553,0.13149,0,"RN7SKP258","ENSG00000252960","misc_RNA"
"ENST00000517153.1",0,0,0,0,0,0,0,0,0,0,"RNU6-993P","ENSG00000252962","snRNA"
"ENST00000517154.1",0,0,0,0,0,0,0,0,0,0,"RN7SKP147","ENSG00000252963","misc_RNA"
"ENST00000517155.1",0,0,0,0,0,0,0.036612,0,0,0.028077,"RNA5SP400","ENSG00000252964","rRNA_pseudogene"
"ENST00000517156.1",1.378443,0.577678,0.447691,0.585706,1.07907,1.193835,0.984037,0.308982,0.595473,0.816805,"","ENSG00000252965","misc_RNA"
"ENST00000517160.1",0,0.303831,0.152116,0.027194,0.094608,0.210239,0,0,0,0.139804,"","ENSG00000252969","snoRNA"
"ENST00000517161.1",0.067723,0.046027,0.042492,0.073004,0.045401,0.056816,0.027108,0.067247,0.054341,0.044355,"RNA5SP159","ENSG00000252970","rRNA_pseudogene"
"ENST00000517162.1",0.404644,0.416925,0.512212,0.365593,1.118604,0.285403,0.141663,0.479223,0.618825,0.075431,"RNU6-1057P","ENSG00000252971","snRNA"
"ENST00000517164.1",0,0,0,0,0,0,0,0,0,0,"RNU6-1028P","ENSG00000252973","snRNA"
"ENST00000517166.1",0.077556,0.106394,0.060148,0.08672,0.09336,0.079369,0.056444,0.071523,0.085679,0.083319,"","ENSG00000252975","misc_RNA"
"ENST00000517168.1",0,0,0,0,0,0,0,0,0.025984,0,"RNA5SP70","ENSG00000252977","rRNA_pseudogene"
"ENST00000517169.1",0,0,0,0,0.034164,0,0,0,0,0,"RN7SKP183","ENSG00000252978","misc_RNA"
"ENST00000517170.1",0,0,0,0,0,0,0,0,0,0,"RNU6-165P","ENSG00000252979","snRNA"
"ENST00000517171.1",0.09038,0.257612,0,0.743827,0.060549,0.313922,0,0,0.084614,0.250297,"RNU6-367P","ENSG00000252980","snRNA"
"ENST00000517173.1",0.024209,0,0,0,0.070534,0,0.006047,0,0,0.037826,"RN7SKP234","ENSG00000252982","misc_RNA"
"ENST00000517174.1",0,0,0.074851,0,0,0,0,0,0.385893,0.3393,"RNU7-35P","ENSG00000252983","snRNA"
"ENST00000517175.1",0.18017,0.547214,0,0.189603,1.356052,1.866835,1.17757,0.076637,0.175445,0.423941,"RNU6-844P","ENSG00000252984","snRNA"
"ENST00000517176.1",2.478379,1.191335,1.207205,1.89072,4.711007,4.02743,2.435761,0.247372,3.688304,5.296616,"","ENSG00000252985","snoRNA"
"ENST00000517178.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP66","ENSG00000252987","rRNA_pseudogene"
"ENST00000517179.1",0,0,0,0,0,0,0,0.297789,0,0,"RNU6-111P","ENSG00000252988","snRNA"
"ENST00000517180.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000252989","snoRNA"
"ENST00000517181.1",0,0.12182,0,0,0,0,0,0,0,0,"RNU1-54P","ENSG00000252990","snRNA"
"ENST00000517182.1",0,0,0,0,0,0,0,0,0,0,"RNU6-1073P","ENSG00000252991","snRNA"
"ENST00000517183.1",0.343002,0.446081,0.161366,0.057961,0.068806,0.170694,0.111421,0,0.085258,0.151779,"","ENSG00000252992","scaRNA"
"ENST00000517184.1",0.773416,0.008244,0.236624,0,0.489064,0.346895,0.530752,0.427715,0.293341,0.153942,"","ENSG00000252993","snoRNA"
"ENST00000517185.1",0.41729,0.324545,0.069764,0,0.389455,0.184555,0.42415,0.432301,0.232285,0.246789,"RNU6-1231P","ENSG00000252994","snRNA"
"ENST00000517186.1",0.128974,0.179398,0.235559,0.275167,0,0.272624,0.263404,0.167825,0.080094,0.478366,"RNU6-667P","ENSG00000252995","snRNA"
"ENST00000517187.1",0.22519,0.165079,0.001323,0,0,0,0,0,0,0.123953,"RNU6-1315P","ENSG00000252996","snRNA"
"ENST00000517189.1",0,0,0,0,0,0,0,0,0,0,"RNU6-889P","ENSG00000252998","snRNA"
"ENST00000517190.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP380","ENSG00000252999","rRNA_pseudogene"
"ENST00000517191.1",0,0,0,0,0,0,0,0,0,0,"RNU1-45P","ENSG00000253000","snRNA"
"ENST00000517192.1",0,0,0,0,0,0,0,0,0,0,"RN7SKP105","ENSG00000253001","misc_RNA"
"ENST00000517194.1",0,0,0,0,0,0,0,0,0,0,"RNU6-1261P","ENSG00000253003","snRNA"
"ENST00000517196.1",0,0,0.196037,0.03117,0.127045,0,0,0.098949,0.107446,0,"RNU6-176P","ENSG00000253005","snRNA"
"ENST00000517197.1",1.04142,1.602689,0.560547,0.790844,0.867593,2.15276,1.353812,0.517099,0.639738,1.284129,"RN7SKP283","ENSG00000253006","misc_RNA"
"ENST00000517198.2",0.857684,1.456164,3.135406,2.647658,0.461128,0.794964,1.186571,0.514534,0.956726,2.196726,"SNORA50B","ENSG00000253007","snoRNA"
"ENST00000517199.2",0.071617,0.077104,0.043855,0.078491,0.067882,0.079947,0.040441,0.078363,0.079371,0.074051,"MIR2355","ENSG00000253008","miRNA"
"ENST00000517201.1",0,0,0.057926,0,0,0,0,0,0,0,"RN7SKP256","ENSG00000253010","misc_RNA"
"ENST00000517204.1",0.760236,0.853404,0.818366,0.241698,0.616706,1.357393,1.460009,0.25067,1.434368,1.67081,"","ENSG00000253013","snoRNA"
"ENST00000517206.1",1.462558,0.723379,1.144665,1.76281,0.980984,2.130083,0.828758,1.030818,0.761455,1.791059,"RN7SKP64","ENSG00000253015","misc_RNA"
"ENST00000517207.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000253016","misc_RNA"
"ENST00000517210.1",0,0.097488,0,0,0,0,0,0.421352,0.103054,0.123836,"RN7SKP35","ENSG00000253019","misc_RNA"
"ENST00000517212.1",0,0,0,0.191815,0,0,0,0,0.050232,0,"RNU6-902P","ENSG00000253021","snRNA"
"ENST00000517213.1",0.514779,0.329704,0.258268,0.338631,0.371614,0.143853,0.051867,0.31111,0.20941,0.107043,"RNU6-731P","ENSG00000253022","snRNA"
"ENST00000517214.1",0,0,0,0,0,0,0,0,0,0,"RNU7-156P","ENSG00000253023","snRNA"
"ENST00000517215.1",0.347541,0.15334,0.36031,0,0.715127,0.023429,0,0.060145,0.05721,0,"RNU6-1238P","ENSG00000253024","snRNA"
"ENST00000517216.1",0,0,0.073068,0.125742,0.166128,0,0,0.182584,0,0.075363,"RNU2-12P","ENSG00000253025","snRNA"
"ENST00000517217.1",0.017381,0.259499,0.149701,0,0,0,0,0,0,0.046823,"RNU6-464P","ENSG00000253026","snRNA"
"ENST00000517218.1",0,0.295171,0,0.208206,0.035713,0.739504,0.388751,1.278472,0,0.486314,"","ENSG00000253027","snoRNA"
"ENST00000517219.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000253028","snoRNA"
"ENST00000517221.1",0.081977,0.08455,0.048887,0.035775,0.076531,0.069451,0.01905,0.060429,0.067281,0.017044,"MIR2116","ENSG00000253030","miRNA"
"ENST00000517222.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP291","ENSG00000253031","rRNA_pseudogene"
"ENST00000517223.1",0,0.231033,0,0.160667,0.202462,0,0,0.102907,0.090449,0.131479,"RNU6-299P","ENSG00000253032","snRNA"
"ENST00000517226.1",0.100423,0,0,0,0,0,0,0,0,0,"RNU4ATAC5P","ENSG00000253035","snRNA"
"ENST00000517229.1",0,0,0,0,0,0,0,0,0,0,"RNU6-706P","ENSG00000253038","snRNA"
"ENST00000517230.1",0.749945,0,0.373566,0.437652,1.606605,0.457415,0.361447,0,0.485395,0.198358,"RNA5SP47","ENSG00000253039","rRNA_pseudogene"
"ENST00000517231.1",0.14075,0.099812,0.064831,0,0,0,0,0,0.018379,0.441714,"RNA5SP454","ENSG00000253040","rRNA_pseudogene"
"ENST00000517232.1",0,0,0,0,0.184237,0.104812,0,0,0.18769,0,"","ENSG00000253041","snoRNA"
"ENST00000517233.1",1.928455,1.855676,2.677492,5.599296,1.545803,2.722955,4.438003,2.919831,1.864377,1.970946,"","ENSG00000253042","snoRNA"
"ENST00000517234.1",4.470164,3.229815,5.200089,7.054966,2.733412,1.978711,5.177562,3.132936,8.920092,5.481579,"RNU7-181P","ENSG00000253043","snRNA"
"ENST00000517238.1",0.853177,1.497073,0.266616,2.182713,3.121291,2.633899,0.75196,0.224884,1.405813,1.669344,"","ENSG00000253047","snoRNA"
"ENST00000517239.1",0,0.258975,0.237858,0.114605,0.421883,0.112647,0.525135,0,0.144085,0.105327,"RNU4-60P","ENSG00000253048","snRNA"
"ENST00000517240.1",0,0.147881,0.05741,0.14347,0.251676,0.318489,0,0,0,0,"","ENSG00000253049","snoRNA"
"ENST00000517242.1",0.112381,0.085891,0.070066,0.085059,0.077354,0.08799,0.097646,0.082627,0.080253,0.071447,"SNORA31B","ENSG00000253051","snoRNA"
"ENST00000517244.1",0,0,0,0,0,0,0,0,0,0,"RN7SKP289","ENSG00000253053","misc_RNA"
"ENST00000517245.1",1.832713,0.877447,1.826353,1.996763,2.305288,1.680046,0.901217,1.540304,1.530185,2.136127,"RNU7-77P","ENSG00000253054","snRNA"
"ENST00000517246.1",0,0,0,0,0,0,0,0,0,0,"RNA5SP415","ENSG00000253055","rRNA_pseudogene"
"ENST00000517247.1",0,0,0,0,0,0,0.112887,0,0.194515,0,"RNU7-128P","ENSG00000253056","snRNA"
"ENST00000517248.1",0.219696,0.155957,0.786569,0.233557,0.309011,0.265071,0.095935,0.135422,0.259243,0.118,"RN7SKP57","ENSG00000253057","misc_RNA"
"ENST00000517249.1",0.148688,0.087963,0.032493,0,0,0,0,0,0,0,"RNA5SP437","ENSG00000253058","rRNA_pseudogene"
"ENST00000517250.1",0.936789,0.134313,0.580228,0.331555,0.738911,0.570869,0.745715,0.176952,0.360634,0.427955,"","ENSG00000253059","snoRNA"
"ENST00000517251.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000253060","scaRNA"
"ENST00000517254.1",0.527777,2.631772,0.325184,3.302593,2.506068,5.905505,0.796483,0.886142,1.481556,2.795145,"RNU6-494P","ENSG00000253063","snRNA"
"ENST00000517255.1",4.986078,4.636853,7.383369,11.636451,6.131687,8.762649,7.311052,4.301476,10.290947,9.44333,"RNU6-711P","ENSG00000253064","snRNA"
"ENST00000517256.1",0,0.102227,0,0,0,0.12657,0,0.128203,0,0,"","ENSG00000253065","snoRNA"
"ENST00000517257.1",0,0,0,0,0,0,0,0,0,0,"RNU6-709P","ENSG00000253066","snRNA"
"ENST00000517258.1",0,0,0,0,0.094608,0,0,0,0,0,"","ENSG00000253067","snoRNA"
"ENST00000517261.1",0.029813,0.081462,0,0,0.088695,0.101835,0,0,0,0,"RNU6-794P","ENSG00000253070","snRNA"
"ENST00000517263.1",0,0.118868,0,0,0,0,0,0.209403,0,0,"","ENSG00000253072","snoRNA"
"ENST00000517264.1",0,0.161692,0,0,0,0,0,0,0,0,"RN7SKP295","ENSG00000253073","misc_RNA"
"ENST00000517265.1",0,0,0.658541,0,0,0,0,0,0,0,"RNU6-586P","ENSG00000253074","snRNA"
"ENST00000517266.1",0.393048,0.481388,0.028222,0.178844,0,0.425146,0.167018,0.151668,0.108817,0.151277,"RN7SKP92","ENSG00000253075","misc_RNA"
"ENST00000517268.1",0,0,0,0,0,0,0.112887,0,0,0,"RNA5SP169","ENSG00000253077","rRNA_pseudogene"
"ENST00000517269.1",0,0,0,0,0,0,0,0,0,0,"RNU6-1116P","ENSG00000253078","snRNA"
"ENST00000517270.1",0.440774,0.413052,0.21565,0.446564,1.299969,0.840512,0.24164,0.793731,1.522475,0.706749,"NRON","ENSG00000253079","misc_RNA"
"ENST00000517271.1",0,0.027978,0,0,0,0,0,0,0,0,"RNA5SP373","ENSG00000253080","rRNA_pseudogene"
"ENST00000517272.1",0,0.036631,0,0,0,0,0.045155,0.002886,0,0,"RNU4ATAC17P","ENSG00000253081","snRNA"
"ENST00000517274.1",0,0,0,0,0.148535,0,0,0,0,0,"RNA5SP106","ENSG00000253083","rRNA_pseudogene"
"ENST00000517276.1",0,0,0,0,0,0,0.239668,0,0.123442,0,"","ENSG00000253085","scaRNA"
"ENST00000517277.1",1.546313,1.089757,0.550115,0.365896,1.642326,0.698144,0.412094,0.267066,1.130265,1.111969,"RNU6-537P","ENSG00000253086","snRNA"
"ENST00000517278.1",0,0.143725,0,0,0.189217,0,0,0.036249,0,0.068464,"RNU6-1174P","ENSG00000253087","snRNA"
"ENST00000517279.1",0.693269,1.188162,0.994724,0.545473,0.800851,0.734639,0.688217,0.087665,0.945275,1.40193,"","ENSG00000253088","misc_RNA"
"ENST00000517280.1",0,0,0,0,0,0,0,0,0,0,"RNU1-104P","ENSG00000253089","snRNA"
"ENST00000517283.1",0.103973,0.099587,0.077497,0,0,0.022493,0.169331,0,0.37675,0,"","ENSG00000253092","snoRNA"
"ENST00000517284.1",0.292968,0.713053,0.536944,0.202452,0.307281,0.211861,0.013061,0.48902,0.028936,0.318737,"RNA5SP179","ENSG00000253093","rRNA_pseudogene"
"ENST00000517285.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000253094","snoRNA"
"ENST00000517287.1",0.779812,0.625878,0.499513,1.235664,0.658396,0.476614,0,0.22112,0.878295,0.297144,"","ENSG00000253096","misc_RNA"
"ENST00000517288.1",0,0.040363,0,0,0,0.029419,0,0.024737,0,0.002319,"RNU2-19P","ENSG00000253097","snRNA"
"ENST00000517289.1",0.278592,0.33471,0.149701,1.631621,3.521869,4.504377,1.735187,0.121292,0.611781,2.310699,"RNU7-161P","ENSG00000253098","snRNA"
"ENST00000517290.1",0,0,0,0,0,0,0,0,0,0.202392,"RNU2-60P","ENSG00000253099","snRNA"
"ENST00000517294.5",0,0.02016,0,0.077458,0.064762,0.07282,0.056759,0.099112,0.000109,0.02105,"CCDC160","ENSG00000203952","protein_coding"
"ENST00000517295.6",0.136455,0,0.125279,0.095538,0.161984,0.062268,0,0.166848,0.007271,0.139856,"ENDOV","ENSG00000173818","protein_coding"
"ENST00000517313.1",0,0,0,0,0,0,0,0,0,0,"IGLVIV-65","ENSG00000254161","IG_V_pseudogene"
"ENST00000517315.1",0,0,0.028749,0.006871,0.002375,0,0,0,0,0,"NSMCE2","ENSG00000156831","protein_coding"
"ENST00000517316.1",0.147171,0.149815,0.090337,0,0,0,0.315306,0.066535,0,0,"IGHVII-40-1","ENSG00000253294","IG_V_pseudogene"
"ENST00000517322.1",0.001644,0.011952,0.006651,0.011441,0,0,0,0,0.010309,0,"","ENSG00000253899","processed_pseudogene"
"ENST00000517328.5",0.006821,0,0,0.014073,0,0,0,0,0,0,"GFRA2","ENSG00000168546","protein_coding"
"ENST00000517332.1",2.512478,1.875862,1.483466,1.774323,1.954337,0.980975,0.923257,0.442914,1.70548,2.52523,"","ENSG00000254131","processed_pseudogene"
"ENST00000517339.5",0.465011,0.896972,0.152238,0.321655,0.237805,0.49441,0.16733,0.198366,0.52486,0.1545,"PTK2B","ENSG00000120899","protein_coding"
"ENST00000517342.1",0.064557,0.276593,0.045864,0.724623,0.158033,0.112176,0.120902,0.393922,0.029797,0.262757,"SEPTIN10P1","ENSG00000253541","transcribed_processed_pseudogene"
"ENST00000517361.1",0,0.004593,0,0.008521,0.004243,0.009875,0,0.011051,0.005043,0.006024,"ZFPM2","ENSG00000169946","protein_coding"
"ENST00000517367.1",1.068946,0,0,0,0,0,0,0,0,0,"NDUFB9","ENSG00000147684","protein_coding"
"ENST00000517371.5",0,1.067924,0,0,0,0,0.0748,0,0,0,"YTHDF3","ENSG00000185728","protein_coding"
"ENST00000517373.1",0.182354,0.21468,0,0,0.148263,0,0.261529,0.259822,0,0.153756,"EBF1","ENSG00000164330","protein_coding"
"ENST00000517423.5",0,0,0.785163,0,0,0,0,0,0.555837,0,"CCN4","ENSG00000104415","protein_coding"
"ENST00000517427.5",0,0,0,0,0,0,0.032611,0,0.015676,0,"TPD52","ENSG00000076554","protein_coding"
"ENST00000517431.1",0.064705,0.001462,0,0.009927,0.175435,0.166576,0.103102,0.119375,0.048759,0.072152,"ABRAXAS1P2","ENSG00000253384","processed_pseudogene"
"ENST00000517439.1",0,0.2705,0.109565,0.20764,0.05434,0.162911,0.095051,0.195496,0.019363,0.438541,"TMEM70","ENSG00000175606","protein_coding"
"ENST00000517442.1",0.108013,0,0,0,0.23432,0,0.098448,0,0,0,"","ENSG00000253225","processed_pseudogene"
"ENST00000517443.1",0,0,0,0,0,0,0,0,0,0,"IGKV2-38","ENSG00000253592","IG_V_pseudogene"
"ENST00000517449.1",0.016457,0,0.025028,0,0,0.00205,0.007649,0,0,0,"IGKV1D-32","ENSG00000253191","IG_V_pseudogene"
"ENST00000517451.5",0.36478,0.168157,0.149109,0.079399,0.135835,0.097741,0.363431,0.058859,0,0.158076,"ABLIM3","ENSG00000173210","protein_coding"
